Date,Year,Month,Day,Time,Temperature,Humidity
2022-08-16 22:26:51.179999,2022,8,16,22:26:51,28.0,52.0
2022-08-16 22:41:51.705360,2022,8,16,22:41:51,29.0,53.0
2022-08-16 22:56:52.230891,2022,8,16,22:56:52,28.0,52.0
2022-08-16 23:11:52.756294,2022,8,16,23:11:52,28.0,52.0
2022-08-16 23:26:53.281561,2022,8,16,23:26:53,28.0,54.0
2022-08-16 23:41:53.806877,2022,8,16,23:41:53,28.0,54.0
2022-08-16 23:56:54.332190,2022,8,16,23:56:54,28.0,53.0
2022-08-17 00:11:54.857530,2022,8,17,00:11:54,28.0,52.0
2022-08-17 00:26:55.383154,2022,8,17,00:26:55,28.0,52.0
2022-08-17 00:41:55.908632,2022,8,17,00:41:55,28.0,52.0
2022-08-17 00:56:56.433894,2022,8,17,00:56:56,28.0,52.0
2022-08-17 01:11:56.959336,2022,8,17,01:11:56,28.0,53.0
2022-08-17 01:26:57.484795,2022,8,17,01:26:57,28.0,54.0
2022-08-17 01:41:58.010111,2022,8,17,01:41:58,28.0,53.0
2022-08-17 01:56:58.535438,2022,8,17,01:56:58,28.0,52.0
2022-08-17 02:11:59.060730,2022,8,17,02:11:59,28.0,53.0
2022-08-17 02:26:59.586013,2022,8,17,02:26:59,28.0,53.0
2022-08-17 02:42:00.111416,2022,8,17,02:42:00,28.0,53.0
2022-08-17 02:57:00.636932,2022,8,17,02:57:00,28.0,53.0
2022-08-17 03:12:01.162302,2022,8,17,03:12:01,28.0,52.0
2022-08-17 03:27:01.687614,2022,8,17,03:27:01,28.0,52.0
2022-08-17 03:42:02.212695,2022,8,17,03:42:02,28.0,51.0
2022-08-17 03:57:02.737681,2022,8,17,03:57:02,28.0,52.0
2022-08-17 04:12:03.263018,2022,8,17,04:12:03,27.0,51.0
2022-08-17 04:27:03.788491,2022,8,17,04:27:03,27.0,51.0
2022-08-17 04:42:04.313905,2022,8,17,04:42:04,27.0,50.0
2022-08-17 04:57:04.839227,2022,8,17,04:57:04,27.0,51.0
2022-08-17 05:12:05.364777,2022,8,17,05:12:05,27.0,51.0
2022-08-17 05:27:05.890245,2022,8,17,05:27:05,27.0,51.0
2022-08-17 05:42:06.415874,2022,8,17,05:42:06,27.0,51.0
2022-08-17 05:57:09.471544,2022,8,17,05:57:09,27.0,51.0
2022-08-17 06:12:09.997029,2022,8,17,06:12:09,27.0,51.0
2022-08-17 06:27:10.522302,2022,8,17,06:27:10,27.0,52.0
2022-08-17 06:42:11.047456,2022,8,17,06:42:11,27.0,52.0
2022-08-17 06:57:11.572697,2022,8,17,06:57:11,27.0,60.0
2022-08-17 07:12:12.097977,2022,8,17,07:12:12,27.0,59.0
2022-08-17 07:27:12.623308,2022,8,17,07:27:12,27.0,58.0
2022-08-17 07:42:13.148730,2022,8,17,07:42:13,27.0,57.0
2022-08-17 07:57:13.673912,2022,8,17,07:57:13,27.0,57.0
2022-08-17 08:12:14.199229,2022,8,17,08:12:14,27.0,57.0
2022-08-17 08:27:14.724474,2022,8,17,08:27:14,27.0,56.0
2022-08-17 08:42:15.249752,2022,8,17,08:42:15,27.0,56.0
2022-08-17 08:57:15.775187,2022,8,17,08:57:15,27.0,56.0
2022-08-17 09:12:16.300543,2022,8,17,09:12:16,27.0,55.0
2022-08-17 09:27:16.825909,2022,8,17,09:27:16,27.0,55.0
2022-08-17 09:42:19.878347,2022,8,17,09:42:19,27.0,55.0
2022-08-17 09:57:20.403850,2022,8,17,09:57:20,27.0,54.0
2022-08-17 10:12:20.929245,2022,8,17,10:12:20,27.0,54.0
2022-08-17 10:27:21.454473,2022,8,17,10:27:21,27.0,54.0
2022-08-17 10:42:21.979910,2022,8,17,10:42:21,27.0,54.0
2022-08-17 10:57:22.505384,2022,8,17,10:57:22,27.0,54.0
2022-08-17 11:12:23.030935,2022,8,17,11:12:23,27.0,54.0
2022-08-17 11:27:23.556355,2022,8,17,11:27:23,27.0,54.0
2022-08-17 11:42:24.086538,2022,8,17,11:42:24,27.0,54.0
2022-08-17 11:57:24.611912,2022,8,17,11:57:24,27.0,54.0
2022-08-17 12:12:25.137629,2022,8,17,12:12:25,27.0,53.0
2022-08-17 12:27:25.663211,2022,8,17,12:27:25,27.0,53.0
2022-08-17 12:42:26.188598,2022,8,17,12:42:26,28.0,54.0
2022-08-17 12:57:26.713862,2022,8,17,12:57:26,28.0,54.0
2022-08-17 13:12:27.239377,2022,8,17,13:12:27,28.0,54.0
2022-08-17 13:27:30.295363,2022,8,17,13:27:30,28.0,54.0
2022-08-17 13:42:30.820759,2022,8,17,13:42:30,28.0,53.0
2022-08-17 13:57:31.345895,2022,8,17,13:57:31,28.0,53.0
2022-08-17 14:12:31.871130,2022,8,17,14:12:31,28.0,53.0
2022-08-17 14:27:32.396296,2022,8,17,14:27:32,28.0,53.0
2022-08-17 14:42:32.921668,2022,8,17,14:42:32,28.0,53.0
2022-08-17 14:57:33.447103,2022,8,17,14:57:33,28.0,53.0
2022-08-17 15:12:33.972410,2022,8,17,15:12:33,28.0,52.0
2022-08-17 15:27:34.497815,2022,8,17,15:27:34,28.0,52.0
2022-08-17 15:42:35.023047,2022,8,17,15:42:35,28.0,52.0
2022-08-17 15:57:35.548196,2022,8,17,15:57:35,28.0,52.0
2022-08-17 16:12:36.073256,2022,8,17,16:12:36,28.0,52.0
2022-08-17 16:27:36.598458,2022,8,17,16:27:36,28.0,52.0
2022-08-17 16:42:37.124000,2022,8,17,16:42:37,28.0,52.0
2022-08-17 16:57:37.649423,2022,8,17,16:57:37,28.0,53.0
2022-08-17 17:12:38.174820,2022,8,17,17:12:38,28.0,53.0
2022-08-17 17:27:38.699978,2022,8,17,17:27:38,28.0,53.0
2022-08-17 17:42:39.225188,2022,8,17,17:42:39,28.0,53.0
2022-08-17 17:57:39.750595,2022,8,17,17:57:39,28.0,53.0
2022-08-17 18:12:40.275942,2022,8,17,18:12:40,28.0,53.0
2022-08-17 18:27:40.801206,2022,8,17,18:27:40,28.0,55.0
2022-08-17 18:42:41.326353,2022,8,17,18:42:41,28.0,56.0
2022-08-17 18:57:41.851494,2022,8,17,18:57:41,28.0,55.0
2022-08-17 19:12:42.376817,2022,8,17,19:12:42,27.0,55.0
2022-08-17 19:27:42.901887,2022,8,17,19:27:42,28.0,56.0
2022-08-17 19:42:43.427443,2022,8,17,19:42:43,27.0,55.0
2022-08-17 19:57:46.480492,2022,8,17,19:57:46,27.0,56.0
2022-08-17 20:12:47.005906,2022,8,17,20:12:47,27.0,56.0
2022-08-17 20:27:47.532416,2022,8,17,20:27:47,27.0,59.0
2022-08-17 20:42:48.058052,2022,8,17,20:42:48,27.0,58.0
2022-08-17 20:57:48.583646,2022,8,17,20:57:48,27.0,58.0
2022-08-17 21:12:49.109269,2022,8,17,21:12:49,27.0,58.0
2022-08-17 21:27:49.634809,2022,8,17,21:27:49,27.0,58.0
2022-08-17 21:42:50.160420,2022,8,17,21:42:50,27.0,58.0
2022-08-17 21:57:50.685849,2022,8,17,21:57:50,27.0,58.0
2022-08-17 22:12:51.211335,2022,8,17,22:12:51,27.0,58.0
2022-08-17 22:27:51.736830,2022,8,17,22:27:51,27.0,58.0
2022-08-17 22:42:52.262235,2022,8,17,22:42:52,27.0,57.0
2022-08-17 22:57:52.787797,2022,8,17,22:57:52,27.0,57.0
2022-08-17 23:12:53.313205,2022,8,17,23:12:53,27.0,57.0
2022-08-17 23:27:53.838636,2022,8,17,23:27:53,27.0,58.0
2022-08-17 23:42:54.364200,2022,8,17,23:42:54,27.0,57.0
2022-08-17 23:57:54.889816,2022,8,17,23:57:54,27.0,57.0
2022-08-18 00:12:55.415409,2022,8,18,00:12:55,27.0,57.0
2022-08-18 00:27:55.940754,2022,8,18,00:27:55,27.0,57.0
2022-08-18 00:42:56.466067,2022,8,18,00:42:56,27.0,56.0
2022-08-18 00:57:56.991449,2022,8,18,00:57:56,27.0,56.0
2022-08-18 01:12:57.516682,2022,8,18,01:12:57,27.0,56.0
2022-08-18 01:27:58.041978,2022,8,18,01:27:58,27.0,56.0
2022-08-18 01:42:58.567337,2022,8,18,01:42:58,27.0,56.0
2022-08-18 01:58:01.620235,2022,8,18,01:58:01,27.0,56.0
2022-08-18 02:13:02.145826,2022,8,18,02:13:02,27.0,56.0
2022-08-18 02:28:02.671243,2022,8,18,02:28:02,27.0,56.0
2022-08-18 02:43:03.196707,2022,8,18,02:43:03,26.0,56.0
2022-08-18 02:58:03.722088,2022,8,18,02:58:03,26.0,56.0
2022-08-18 03:13:04.247476,2022,8,18,03:13:04,26.0,56.0
2022-08-18 03:28:04.772764,2022,8,18,03:28:04,26.0,56.0
2022-08-18 03:43:05.298045,2022,8,18,03:43:05,26.0,56.0
2022-08-18 03:58:05.823420,2022,8,18,03:58:05,26.0,56.0
2022-08-18 04:13:06.348718,2022,8,18,04:13:06,26.0,56.0
2022-08-18 04:28:06.874270,2022,8,18,04:28:06,26.0,56.0
2022-08-18 04:43:07.399946,2022,8,18,04:43:07,26.0,56.0
2022-08-18 04:58:07.925424,2022,8,18,04:58:07,26.0,56.0
2022-08-18 05:13:08.450882,2022,8,18,05:13:08,26.0,57.0
2022-08-18 05:28:08.976309,2022,8,18,05:28:08,26.0,57.0
2022-08-18 05:43:09.501699,2022,8,18,05:43:09,26.0,57.0
2022-08-18 05:58:10.027002,2022,8,18,05:58:10,26.0,57.0
2022-08-18 06:13:10.552221,2022,8,18,06:13:10,26.0,57.0
2022-08-18 06:28:11.077591,2022,8,18,06:28:11,26.0,62.0
2022-08-18 06:43:11.603079,2022,8,18,06:43:11,26.0,63.0
2022-08-18 06:58:12.128682,2022,8,18,06:58:12,26.0,63.0
2022-08-18 07:13:12.654398,2022,8,18,07:13:12,26.0,62.0
2022-08-18 07:28:13.179802,2022,8,18,07:28:13,26.0,61.0
2022-08-18 07:43:13.705177,2022,8,18,07:43:13,26.0,61.0
2022-08-18 07:58:14.230565,2022,8,18,07:58:14,26.0,60.0
2022-08-18 08:13:14.756102,2022,8,18,08:13:14,26.0,60.0
2022-08-18 08:28:15.281735,2022,8,18,08:28:15,26.0,60.0
2022-08-18 08:43:15.807260,2022,8,18,08:43:15,26.0,59.0
2022-08-18 08:58:16.332610,2022,8,18,08:58:16,27.0,59.0
2022-08-18 09:13:16.858320,2022,8,18,09:13:16,26.0,59.0
2022-08-18 09:28:17.383945,2022,8,18,09:28:17,27.0,59.0
2022-08-18 09:43:17.909506,2022,8,18,09:43:17,26.0,58.0
2022-08-18 09:58:18.434907,2022,8,18,09:58:18,13.0,157.0
2022-08-18 10:13:18.960181,2022,8,18,10:13:18,27.0,58.0
2022-08-18 10:28:19.485382,2022,8,18,10:28:19,27.0,57.0
2022-08-18 10:43:20.010764,2022,8,18,10:43:20,27.0,57.0
2022-08-18 10:58:20.536176,2022,8,18,10:58:20,27.0,57.0
2022-08-18 11:13:21.061578,2022,8,18,11:13:21,27.0,57.0
2022-08-18 11:28:21.587058,2022,8,18,11:28:21,27.0,57.0
2022-08-18 11:43:22.113396,2022,8,18,11:43:22,27.0,57.0
2022-08-18 11:58:22.639794,2022,8,18,11:58:22,27.0,57.0
2022-08-18 12:13:23.166004,2022,8,18,12:13:23,27.0,57.0
2022-08-18 12:28:23.691565,2022,8,18,12:28:23,27.0,57.0
2022-08-18 12:43:24.217027,2022,8,18,12:43:24,27.0,56.0
2022-08-18 12:58:24.742898,2022,8,18,12:58:24,27.0,56.0
2022-08-18 13:13:25.268901,2022,8,18,13:13:25,27.0,56.0
2022-08-18 13:28:25.794619,2022,8,18,13:28:25,27.0,56.0
2022-08-18 13:43:26.320381,2022,8,18,13:43:26,27.0,55.0
2022-08-18 13:58:26.846334,2022,8,18,13:58:26,27.0,55.0
2022-08-18 14:13:27.372523,2022,8,18,14:13:27,27.0,55.0
2022-08-18 14:28:27.898597,2022,8,18,14:28:27,27.0,55.0
2022-08-18 14:43:28.424554,2022,8,18,14:43:28,27.0,55.0
2022-08-18 14:58:28.950196,2022,8,18,14:58:28,27.0,55.0
2022-08-18 15:13:29.475767,2022,8,18,15:13:29,28.0,55.0
2022-08-18 15:28:30.001228,2022,8,18,15:28:30,28.0,55.0
2022-08-18 15:43:30.526791,2022,8,18,15:43:30,28.0,55.0
2022-08-18 15:58:31.052572,2022,8,18,15:58:31,28.0,55.0
2022-08-18 16:13:31.578588,2022,8,18,16:13:31,28.0,55.0
2022-08-18 16:28:32.104665,2022,8,18,16:28:32,28.0,55.0
2022-08-18 16:43:32.630514,2022,8,18,16:43:32,28.0,54.0
2022-08-18 16:58:33.156029,2022,8,18,16:58:33,28.0,54.0
2022-08-18 17:13:33.681480,2022,8,18,17:13:33,28.0,54.0
2022-08-18 17:28:34.207832,2022,8,18,17:28:34,28.0,54.0
2022-08-18 17:43:34.733511,2022,8,18,17:43:34,28.0,53.0
2022-08-18 17:58:35.259168,2022,8,18,17:58:35,28.0,53.0
2022-08-18 18:13:35.785245,2022,8,18,18:13:35,28.0,53.0
2022-08-18 18:28:36.310735,2022,8,18,18:28:36,28.0,53.0
2022-08-18 18:43:36.836280,2022,8,18,18:43:36,28.0,57.0
2022-08-18 18:58:37.361834,2022,8,18,18:58:37,29.0,57.0
2022-08-18 19:13:37.887609,2022,8,18,19:13:37,28.0,53.0
2022-08-18 19:28:38.413381,2022,8,18,19:28:38,29.0,52.0
2022-08-18 19:43:38.938878,2022,8,18,19:43:38,28.0,50.0
2022-08-18 19:58:39.464331,2022,8,18,19:58:39,28.0,50.0
2022-08-18 20:13:39.989901,2022,8,18,20:13:39,28.0,50.0
2022-08-18 20:28:40.515457,2022,8,18,20:28:40,28.0,50.0
2022-08-18 20:43:41.041236,2022,8,18,20:43:41,28.0,50.0
2022-08-18 20:58:41.567103,2022,8,18,20:58:41,29.0,50.0
2022-08-18 21:13:44.623140,2022,8,18,21:13:44,29.0,51.0
2022-08-18 21:28:45.148917,2022,8,18,21:28:45,29.0,46.0
2022-08-18 21:43:45.674819,2022,8,18,21:43:45,29.0,51.0
2022-08-18 21:58:46.200735,2022,8,18,21:58:46,29.0,51.0
2022-08-18 22:13:46.726219,2022,8,18,22:13:46,28.0,50.0
2022-08-18 22:28:47.251717,2022,8,18,22:28:47,28.0,50.0
2022-08-18 22:43:47.777167,2022,8,18,22:43:47,28.0,49.0
2022-08-18 22:58:48.302741,2022,8,18,22:58:48,28.0,50.0
2022-08-18 23:13:48.828182,2022,8,18,23:13:48,28.0,49.0
2022-08-18 23:28:49.353586,2022,8,18,23:28:49,28.0,50.0
2022-08-18 23:43:49.879433,2022,8,18,23:43:49,28.0,51.0
2022-08-18 23:58:50.405260,2022,8,18,23:58:50,28.0,51.0
2022-08-19 00:13:50.930891,2022,8,19,00:13:50,28.0,50.0
2022-08-19 00:28:51.456269,2022,8,19,00:28:51,28.0,50.0
2022-08-19 00:43:51.981672,2022,8,19,00:43:51,28.0,50.0
2022-08-19 00:58:52.507173,2022,8,19,00:58:52,28.0,50.0
2022-08-19 01:13:53.032899,2022,8,19,01:13:53,28.0,51.0
2022-08-19 01:28:53.558824,2022,8,19,01:28:53,28.0,52.0
2022-08-19 01:43:56.615017,2022,8,19,01:43:56,28.0,53.0
2022-08-19 01:58:57.140864,2022,8,19,01:58:57,28.0,48.0
2022-08-19 02:13:57.666689,2022,8,19,02:13:57,28.0,53.0
2022-08-19 02:28:58.192282,2022,8,19,02:28:58,28.0,53.0
2022-08-19 02:43:58.717920,2022,8,19,02:43:58,28.0,54.0
2022-08-19 02:58:59.243893,2022,8,19,02:58:59,28.0,54.0
2022-08-19 03:13:59.769555,2022,8,19,03:13:59,28.0,54.0
2022-08-19 03:29:00.295064,2022,8,19,03:29:00,28.0,54.0
2022-08-19 03:44:00.820524,2022,8,19,03:44:00,28.0,54.0
2022-08-19 03:59:01.345966,2022,8,19,03:59:01,28.0,54.0
2022-08-19 04:14:01.871741,2022,8,19,04:14:01,28.0,54.0
2022-08-19 04:29:02.397777,2022,8,19,04:29:02,28.0,54.0
2022-08-19 04:44:02.923739,2022,8,19,04:44:02,28.0,54.0
2022-08-19 04:59:03.449476,2022,8,19,04:59:03,28.0,54.0
2022-08-19 05:14:03.975327,2022,8,19,05:14:03,27.0,54.0
2022-08-19 05:29:04.501122,2022,8,19,05:29:04,27.0,54.0
2022-08-19 05:44:05.026776,2022,8,19,05:44:05,27.0,55.0
2022-08-19 05:59:05.552660,2022,8,19,05:59:05,27.0,55.0
2022-08-19 06:14:06.078383,2022,8,19,06:14:06,27.0,56.0
2022-08-19 06:29:06.603970,2022,8,19,06:29:06,27.0,56.0
2022-08-19 06:44:07.129510,2022,8,19,06:44:07,27.0,58.0
2022-08-19 06:59:07.654869,2022,8,19,06:59:07,28.0,66.0
2022-08-19 07:14:08.180332,2022,8,19,07:14:08,28.0,66.0
2022-08-19 07:29:08.706109,2022,8,19,07:29:08,28.0,65.0
2022-08-19 07:44:09.231892,2022,8,19,07:44:09,28.0,65.0
2022-08-19 07:59:09.757525,2022,8,19,07:59:09,28.0,64.0
2022-08-19 08:14:10.283148,2022,8,19,08:14:10,28.0,64.0
2022-08-19 08:29:10.808894,2022,8,19,08:29:10,28.0,64.0
2022-08-19 08:44:11.334857,2022,8,19,08:44:11,28.0,63.0
2022-08-19 08:59:11.860768,2022,8,19,08:59:11,27.0,62.0
2022-08-19 09:14:12.386959,2022,8,19,09:14:12,28.0,63.0
2022-08-19 09:29:12.912831,2022,8,19,09:29:12,28.0,62.0
2022-08-19 09:44:13.438610,2022,8,19,09:44:13,27.0,61.0
2022-08-19 09:59:13.964342,2022,8,19,09:59:13,27.0,60.0
2022-08-19 10:14:14.490070,2022,8,19,10:14:14,27.0,60.0
2022-08-19 10:29:15.015777,2022,8,19,10:29:15,27.0,60.0
2022-08-19 10:44:15.541735,2022,8,19,10:44:15,27.0,59.0
2022-08-19 10:59:16.067711,2022,8,19,10:59:16,27.0,59.0
2022-08-19 11:14:19.123970,2022,8,19,11:14:19,28.0,59.0
2022-08-19 11:29:19.649758,2022,8,19,11:29:19,28.0,54.0
2022-08-19 11:44:20.175739,2022,8,19,11:44:20,28.0,59.0
2022-08-19 11:59:20.701161,2022,8,19,11:59:20,28.0,58.0
2022-08-19 12:14:21.226531,2022,8,19,12:14:21,28.0,58.0
2022-08-19 12:29:21.752110,2022,8,19,12:29:21,28.0,57.0
2022-08-19 12:44:22.277666,2022,8,19,12:44:22,28.0,57.0
2022-08-19 12:59:22.803481,2022,8,19,12:59:22,28.0,57.0
2022-08-19 13:14:23.329623,2022,8,19,13:14:23,28.0,57.0
2022-08-19 13:29:23.855858,2022,8,19,13:29:23,28.0,57.0
2022-08-19 13:44:24.381309,2022,8,19,13:44:24,28.0,56.0
2022-08-19 13:59:24.906482,2022,8,19,13:59:24,14.0,156.0
2022-08-19 14:14:25.431746,2022,8,19,14:14:25,28.0,56.0
2022-08-19 14:29:25.957063,2022,8,19,14:29:25,28.0,56.0
2022-08-19 14:44:26.482547,2022,8,19,14:44:26,28.0,56.0
2022-08-19 14:59:27.007846,2022,8,19,14:59:27,28.0,55.0
2022-08-19 15:14:27.533281,2022,8,19,15:14:27,28.0,55.0
2022-08-19 15:29:28.058733,2022,8,19,15:29:28,28.0,55.0
2022-08-19 15:44:28.584187,2022,8,19,15:44:28,28.0,55.0
2022-08-19 15:59:29.109719,2022,8,19,15:59:29,28.0,54.0
2022-08-19 16:14:29.635342,2022,8,19,16:14:29,28.0,54.0
2022-08-19 16:29:30.160892,2022,8,19,16:29:30,28.0,54.0
2022-08-19 16:44:30.686347,2022,8,19,16:44:30,28.0,54.0
2022-08-19 16:59:31.211804,2022,8,19,16:59:31,28.0,53.0
2022-08-19 17:14:31.737107,2022,8,19,17:14:31,28.0,53.0
2022-08-19 17:29:32.262446,2022,8,19,17:29:32,28.0,45.0
2022-08-19 17:44:32.787745,2022,8,19,17:44:32,28.0,43.0
2022-08-19 17:59:33.312943,2022,8,19,17:59:33,28.0,41.0
2022-08-19 18:14:33.838095,2022,8,19,18:14:33,28.0,41.0
2022-08-19 18:29:34.363371,2022,8,19,18:29:34,28.0,42.0
2022-08-19 18:44:34.888757,2022,8,19,18:44:34,28.0,43.0
2022-08-19 18:59:35.414114,2022,8,19,18:59:35,28.0,44.0
2022-08-19 19:14:35.939314,2022,8,19,19:14:35,28.0,45.0
2022-08-19 19:29:36.464521,2022,8,19,19:29:36,28.0,46.0
2022-08-19 19:44:36.989825,2022,8,19,19:44:36,28.0,46.0
2022-08-19 19:59:37.515056,2022,8,19,19:59:37,28.0,46.0
2022-08-19 20:14:38.040352,2022,8,19,20:14:38,28.0,46.0
2022-08-19 20:29:38.565590,2022,8,19,20:29:38,28.0,46.0
2022-08-19 20:44:39.090849,2022,8,19,20:44:39,28.0,44.0
2022-08-19 20:59:39.616128,2022,8,19,20:59:39,28.0,43.0
2022-08-19 21:14:40.141450,2022,8,19,21:14:40,28.0,44.0
2022-08-19 21:29:40.666880,2022,8,19,21:29:40,28.0,44.0
2022-08-19 21:44:41.192416,2022,8,19,21:44:41,28.0,42.0
2022-08-19 21:59:41.717626,2022,8,19,21:59:41,28.0,42.0
2022-08-19 22:14:42.242789,2022,8,19,22:14:42,28.0,40.0
2022-08-19 22:29:42.767872,2022,8,19,22:29:42,28.0,40.0
2022-08-19 22:44:43.293108,2022,8,19,22:44:43,28.0,41.0
2022-08-19 22:59:43.818368,2022,8,19,22:59:43,28.0,41.0
2022-08-19 23:14:44.343649,2022,8,19,23:14:44,28.0,41.0
2022-08-19 23:29:44.869165,2022,8,19,23:29:44,27.0,40.0
2022-08-19 23:44:45.394648,2022,8,19,23:44:45,27.0,41.0
2022-08-19 23:59:45.920014,2022,8,19,23:59:45,27.0,42.0
2022-08-20 00:14:46.445502,2022,8,20,00:14:46,27.0,42.0
2022-08-20 00:29:46.970861,2022,8,20,00:29:46,27.0,42.0
2022-08-20 00:44:47.496306,2022,8,20,00:44:47,27.0,41.0
2022-08-20 00:59:48.021686,2022,8,20,00:59:48,27.0,41.0
2022-08-20 01:14:48.547171,2022,8,20,01:14:48,27.0,41.0
2022-08-20 01:29:49.072722,2022,8,20,01:29:49,27.0,42.0
2022-08-20 01:44:49.598197,2022,8,20,01:44:49,27.0,42.0
2022-08-20 01:59:52.650626,2022,8,20,01:59:52,26.0,42.0
2022-08-20 02:14:53.176095,2022,8,20,02:14:53,26.0,37.0
2022-08-20 02:29:53.701603,2022,8,20,02:29:53,26.0,43.0
2022-08-20 02:44:54.227065,2022,8,20,02:44:54,26.0,42.0
2022-08-20 02:59:54.752606,2022,8,20,02:59:54,26.0,43.0
2022-08-20 03:14:55.278109,2022,8,20,03:14:55,26.0,43.0
2022-08-20 03:29:55.803512,2022,8,20,03:29:55,26.0,43.0
2022-08-20 03:44:56.328703,2022,8,20,03:44:56,26.0,44.0
2022-08-20 03:59:59.381384,2022,8,20,03:59:59,26.0,44.0
2022-08-20 04:14:59.906853,2022,8,20,04:14:59,26.0,39.0
2022-08-20 04:30:00.432195,2022,8,20,04:30:00,26.0,45.0
2022-08-20 04:45:00.957474,2022,8,20,04:45:00,26.0,45.0
2022-08-20 05:00:01.483000,2022,8,20,05:00:01,25.0,44.0
2022-08-20 05:15:02.008425,2022,8,20,05:15:02,25.0,44.0
2022-08-20 05:30:02.533628,2022,8,20,05:30:02,12.0,150.0
2022-08-20 05:45:03.058902,2022,8,20,05:45:03,25.0,45.0
2022-08-20 06:00:03.584094,2022,8,20,06:00:03,25.0,45.0
2022-08-20 06:15:04.109441,2022,8,20,06:15:04,25.0,46.0
2022-08-20 06:30:04.635062,2022,8,20,06:30:04,25.0,46.0
2022-08-20 06:45:05.160552,2022,8,20,06:45:05,25.0,46.0
2022-08-20 07:00:08.213370,2022,8,20,07:00:08,25.0,47.0
2022-08-20 07:15:08.738710,2022,8,20,07:15:08,25.0,42.0
2022-08-20 07:30:09.264039,2022,8,20,07:30:09,25.0,52.0
2022-08-20 07:45:09.789368,2022,8,20,07:45:09,25.0,52.0
2022-08-20 08:00:10.314631,2022,8,20,08:00:10,25.0,50.0
2022-08-20 08:15:10.839908,2022,8,20,08:15:10,25.0,49.0
2022-08-20 08:30:11.365166,2022,8,20,08:30:11,26.0,56.0
2022-08-20 08:45:11.890347,2022,8,20,08:45:11,26.0,55.0
2022-08-20 09:00:12.415733,2022,8,20,09:00:12,25.0,52.0
2022-08-20 09:15:12.941177,2022,8,20,09:15:12,26.0,54.0
2022-08-20 09:30:13.466572,2022,8,20,09:30:13,26.0,53.0
2022-08-20 09:45:13.991920,2022,8,20,09:45:13,26.0,53.0
2022-08-20 10:00:14.517205,2022,8,20,10:00:14,26.0,52.0
2022-08-20 10:15:15.042663,2022,8,20,10:15:15,26.0,52.0
2022-08-20 10:30:15.568181,2022,8,20,10:30:15,26.0,51.0
2022-08-20 10:45:18.624121,2022,8,20,10:45:18,27.0,50.0
2022-08-20 11:00:19.149497,2022,8,20,11:00:19,26.0,45.0
2022-08-20 11:15:19.674868,2022,8,20,11:15:19,27.0,50.0
2022-08-20 11:30:20.200053,2022,8,20,11:30:20,26.0,49.0
2022-08-20 11:45:20.725205,2022,8,20,11:45:20,27.0,49.0
2022-08-20 12:00:21.250443,2022,8,20,12:00:21,27.0,49.0
2022-08-20 12:15:21.775936,2022,8,20,12:15:21,27.0,49.0
2022-08-20 12:30:22.301375,2022,8,20,12:30:22,27.0,49.0
2022-08-20 12:45:22.826670,2022,8,20,12:45:22,27.0,48.0
2022-08-20 13:00:23.352002,2022,8,20,13:00:23,27.0,48.0
2022-08-20 13:15:23.877443,2022,8,20,13:15:23,27.0,48.0
2022-08-20 13:30:24.403667,2022,8,20,13:30:24,27.0,48.0
2022-08-20 13:45:24.929554,2022,8,20,13:45:24,27.0,48.0
2022-08-20 14:00:25.455771,2022,8,20,14:00:25,27.0,48.0
2022-08-20 14:15:25.981405,2022,8,20,14:15:25,27.0,48.0
2022-08-20 14:30:26.506873,2022,8,20,14:30:26,27.0,48.0
2022-08-20 14:45:27.032326,2022,8,20,14:45:27,27.0,48.0
2022-08-20 15:00:27.557878,2022,8,20,15:00:27,27.0,47.0
2022-08-20 15:15:28.083719,2022,8,20,15:15:28,27.0,47.0
2022-08-20 15:30:28.609658,2022,8,20,15:30:28,27.0,47.0
2022-08-20 15:45:29.135956,2022,8,20,15:45:29,27.0,47.0
2022-08-20 16:00:29.662152,2022,8,20,16:00:29,27.0,47.0
2022-08-20 16:15:30.187760,2022,8,20,16:15:30,27.0,46.0
2022-08-20 16:30:30.713378,2022,8,20,16:30:30,27.0,46.0
2022-08-20 16:45:31.239071,2022,8,20,16:45:31,27.0,46.0
2022-08-20 17:00:31.764698,2022,8,20,17:00:31,27.0,48.0
2022-08-20 17:15:32.290456,2022,8,20,17:15:32,28.0,49.0
2022-08-20 17:30:32.816360,2022,8,20,17:30:32,28.0,49.0
2022-08-20 17:45:35.872485,2022,8,20,17:45:35,28.0,51.0
2022-08-20 18:00:36.398330,2022,8,20,18:00:36,28.0,46.0
2022-08-20 18:15:36.924311,2022,8,20,18:15:36,28.0,50.0
2022-08-20 18:30:37.450203,2022,8,20,18:30:37,28.0,48.0
2022-08-20 18:45:37.975833,2022,8,20,18:45:37,28.0,48.0
2022-08-20 19:00:38.501530,2022,8,20,19:00:38,28.0,46.0
2022-08-20 19:15:39.027250,2022,8,20,19:15:39,28.0,47.0
2022-08-20 19:30:39.553284,2022,8,20,19:30:39,28.0,47.0
2022-08-20 19:45:40.079120,2022,8,20,19:45:40,28.0,46.0
2022-08-20 20:00:40.604660,2022,8,20,20:00:40,28.0,46.0
2022-08-20 20:15:41.130712,2022,8,20,20:15:41,28.0,46.0
2022-08-20 20:30:41.656764,2022,8,20,20:30:41,28.0,46.0
